# Log file for: designs/6502_mapped.json
# Configuration: {'alpha': 0.99, 'moves': 500, 't_final': 0.01, '_use_greedy_placement': True, '_greedy_placement': 'build/6502/greedy/6502_placement.json'}
# Start time: 2025-11-23T09:43:13.703051
# Command: /home/mohab/Downloads/work/venv/bin/python placer.py --design designs/6502_mapped.json --fabric-cells fabric/fabric_cells.yaml --pins fabric/pins.yaml --output build/6502/sa_alpha0.99_moves500_Tfinal0.01 --sa-alpha 0.99 --sa-moves 500 --sa-T-final 0.01 --initial-placement build/6502/greedy/6502_placement.json --seed 1251352285
================================================================================

Random seed set to: 1251352285
Loading initial placement from: build/6502/greedy/6502_placement.json

============================================================
Simulated Annealing Optimization
============================================================
Initial HPWL: 431210.20 um
Initial Temperature: 4312102000.00
Cooling Rate (alpha): 0.99
Moves per Temperature: 500
Final Temperature: 0.01
Initial Window Size: 501.80 um
Window Cooling Rate (beta): 0.98
Move Probabilities: Refine=70.0%, Explore=30.0%
============================================================

T=4312102000.00 | W=501.8um | Current HPWL=547897.67 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 24/500 (4.8%) | Refine: 369/369 (100.0%) | Explore: 131/131 (100.0%)
T=23173424.43 | W=100.4um | Current HPWL=1552259.59 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 114/500 (22.8%) | Refine: 182458/182458 (100.0%) | Explore: 78042/78042 (100.0%)
T=20957629.67 | W=100.4um | Current HPWL=1543601.56 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 109/500 (21.8%) | Refine: 185978/185978 (100.0%) | Explore: 79522/79522 (100.0%)
T=18953704.61 | W=100.4um | Current HPWL=1548303.15 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 125/500 (25.0%) | Refine: 189470/189470 (100.0%) | Explore: 81030/81030 (100.0%)
T=17141390.70 | W=100.4um | Current HPWL=1568761.84 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 105/500 (21.0%) | Refine: 192930/192930 (100.0%) | Explore: 82570/82570 (100.0%)
T=15502366.49 | W=100.4um | Current HPWL=1574203.59 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 109/500 (21.8%) | Refine: 196422/196422 (100.0%) | Explore: 84078/84078 (100.0%)
T=14020062.38 | W=100.4um | Current HPWL=1567947.82 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 129/500 (25.8%) | Refine: 199993/199993 (100.0%) | Explore: 85507/85507 (100.0%)
T=12679493.10 | W=100.4um | Current HPWL=1574990.66 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 106/500 (21.2%) | Refine: 203483/203483 (100.0%) | Explore: 87017/87017 (100.0%)
T=11467106.28 | W=100.4um | Current HPWL=1575612.14 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 119/500 (23.8%) | Refine: 206971/206971 (100.0%) | Explore: 88529/88529 (100.0%)
T=10370645.38 | W=100.4um | Current HPWL=1579100.60 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 122/500 (24.4%) | Refine: 210479/210479 (100.0%) | Explore: 90021/90021 (100.0%)
T=9379025.78 | W=100.4um | Current HPWL=1578809.43 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 107/500 (21.4%) | Refine: 213984/213984 (100.0%) | Explore: 91516/91516 (100.0%)
T=8482222.80 | W=100.4um | Current HPWL=1590180.61 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 127/500 (25.4%) | Refine: 217517/217517 (100.0%) | Explore: 92983/92983 (100.0%)
T=7671170.26 | W=100.4um | Current HPWL=1605941.59 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 103/500 (20.6%) | Refine: 221059/221059 (100.0%) | Explore: 94441/94441 (100.0%)
T=6937668.87 | W=100.4um | Current HPWL=1585177.65 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 130/500 (26.0%) | Refine: 224568/224569 (100.0%) | Explore: 95931/95931 (100.0%)
T=6274303.37 | W=100.4um | Current HPWL=1605935.82 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 117/500 (23.4%) | Refine: 228059/228060 (100.0%) | Explore: 97440/97440 (100.0%)
T=5674367.50 | W=100.4um | Current HPWL=1589532.49 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 124/500 (24.8%) | Refine: 231606/231607 (100.0%) | Explore: 98893/98893 (100.0%)
T=5131796.26 | W=100.4um | Current HPWL=1596440.20 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 105/500 (21.0%) | Refine: 235120/235121 (100.0%) | Explore: 100379/100379 (100.0%)
T=4641104.55 | W=100.4um | Current HPWL=1599241.97 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 108/500 (21.6%) | Refine: 238604/238605 (100.0%) | Explore: 101895/101895 (100.0%)
T=4197331.76 | W=100.4um | Current HPWL=1600854.69 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 109/500 (21.8%) | Refine: 242118/242119 (100.0%) | Explore: 103381/103381 (100.0%)
T=3795991.61 | W=100.4um | Current HPWL=1574926.19 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 115/500 (23.0%) | Refine: 245611/245613 (100.0%) | Explore: 104887/104887 (100.0%)
T=3433026.77 | W=100.4um | Current HPWL=1595267.90 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 114/500 (22.8%) | Refine: 249106/249108 (100.0%) | Explore: 106392/106392 (100.0%)
T=3104767.87 | W=100.4um | Current HPWL=1588939.24 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 109/500 (21.8%) | Refine: 252639/252641 (100.0%) | Explore: 107859/107859 (100.0%)
T=2807896.41 | W=100.4um | Current HPWL=1617992.92 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 119/500 (23.8%) | Refine: 256162/256164 (100.0%) | Explore: 109336/109336 (100.0%)
T=2539411.18 | W=100.4um | Current HPWL=1620868.37 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 119/500 (23.8%) | Refine: 259658/259660 (100.0%) | Explore: 110840/110840 (100.0%)
T=2296597.95 | W=100.4um | Current HPWL=1606598.91 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 110/500 (22.0%) | Refine: 263146/263148 (100.0%) | Explore: 112352/112352 (100.0%)
T=2077002.02 | W=100.4um | Current HPWL=1635154.30 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 111/500 (22.2%) | Refine: 266679/266681 (100.0%) | Explore: 113819/113819 (100.0%)
T=1878403.40 | W=100.4um | Current HPWL=1610844.88 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 128/500 (25.6%) | Refine: 270172/270174 (100.0%) | Explore: 115326/115326 (100.0%)
T=1698794.36 | W=100.4um | Current HPWL=1619799.56 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 122/500 (24.4%) | Refine: 273633/273635 (100.0%) | Explore: 116865/116865 (100.0%)
T=1536359.17 | W=100.4um | Current HPWL=1638049.47 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 115/500 (23.0%) | Refine: 277127/277129 (100.0%) | Explore: 118371/118371 (100.0%)
T=1389455.70 | W=100.4um | Current HPWL=1660262.83 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 104/500 (20.8%) | Refine: 280636/280639 (100.0%) | Explore: 119861/119861 (100.0%)
T=1256598.82 | W=100.4um | Current HPWL=1651805.72 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 121/500 (24.2%) | Refine: 284151/284154 (100.0%) | Explore: 121346/121346 (100.0%)
T=1136445.45 | W=100.4um | Current HPWL=1653072.46 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 117/500 (23.4%) | Refine: 287655/287659 (100.0%) | Explore: 122841/122841 (100.0%)
T=1027780.90 | W=100.4um | Current HPWL=1648675.03 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 104/500 (20.8%) | Refine: 291219/291223 (100.0%) | Explore: 124277/124277 (100.0%)
T=929506.62 | W=100.4um | Current HPWL=1664809.65 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 125/500 (25.0%) | Refine: 294669/294673 (100.0%) | Explore: 125827/125827 (100.0%)
T=840629.13 | W=100.4um | Current HPWL=1648812.73 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 125/500 (25.0%) | Refine: 298218/298222 (100.0%) | Explore: 127278/127278 (100.0%)
T=760249.91 | W=100.4um | Current HPWL=1667483.31 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 114/500 (22.8%) | Refine: 301675/301680 (100.0%) | Explore: 128820/128820 (100.0%)
T=687556.39 | W=100.4um | Current HPWL=1670776.73 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 114/500 (22.8%) | Refine: 305173/305178 (100.0%) | Explore: 130322/130322 (100.0%)
T=621813.68 | W=100.4um | Current HPWL=1659679.63 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 99/500 (19.8%) | Refine: 308629/308635 (100.0%) | Explore: 131865/131865 (100.0%)
T=562357.14 | W=100.4um | Current HPWL=1655160.40 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 129/500 (25.8%) | Refine: 312056/312062 (100.0%) | Explore: 133438/133438 (100.0%)
T=508585.72 | W=100.4um | Current HPWL=1662257.40 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 101/500 (20.2%) | Refine: 315576/315583 (100.0%) | Explore: 134917/134917 (100.0%)
T=459955.81 | W=100.4um | Current HPWL=1679546.38 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 114/500 (22.8%) | Refine: 319085/319092 (100.0%) | Explore: 136408/136408 (100.0%)
T=415975.79 | W=100.4um | Current HPWL=1660807.67 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 141/500 (28.2%) | Refine: 322569/322576 (100.0%) | Explore: 137924/137924 (100.0%)
T=376201.05 | W=100.4um | Current HPWL=1677066.84 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 107/500 (21.4%) | Refine: 326058/326065 (100.0%) | Explore: 139435/139435 (100.0%)
T=340229.48 | W=100.4um | Current HPWL=1688151.20 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 108/500 (21.6%) | Refine: 329513/329520 (100.0%) | Explore: 140979/140980 (100.0%)
T=307697.45 | W=100.4um | Current HPWL=1685709.11 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 115/500 (23.0%) | Refine: 332987/332996 (100.0%) | Explore: 142503/142504 (100.0%)
T=278276.06 | W=100.4um | Current HPWL=1683127.74 um | Best HPWL=431210.20 um | Accept Rate=99.8% | Improvements: 119/500 (23.8%) | Refine: 336498/336510 (100.0%) | Explore: 143989/143990 (100.0%)
T=251667.88 | W=100.4um | Current HPWL=1680580.94 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 127/500 (25.4%) | Refine: 340071/340083 (100.0%) | Explore: 145416/145417 (100.0%)
T=227603.92 | W=100.4um | Current HPWL=1685752.62 um | Best HPWL=431210.20 um | Accept Rate=99.6% | Improvements: 95/500 (19.0%) | Refine: 343561/343573 (100.0%) | Explore: 146924/146927 (100.0%)
T=205840.90 | W=100.4um | Current HPWL=1683356.35 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 122/500 (24.4%) | Refine: 347106/347121 (100.0%) | Explore: 148376/148379 (100.0%)
T=186158.82 | W=100.4um | Current HPWL=1687149.14 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 107/500 (21.4%) | Refine: 350585/350601 (100.0%) | Explore: 149896/149899 (100.0%)
T=168358.70 | W=100.4um | Current HPWL=1700152.27 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 118/500 (23.6%) | Refine: 354084/354101 (100.0%) | Explore: 151396/151399 (100.0%)
T=152260.59 | W=100.4um | Current HPWL=1698986.72 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 129/500 (25.8%) | Refine: 357568/357585 (100.0%) | Explore: 152912/152915 (100.0%)
T=137701.75 | W=100.4um | Current HPWL=1700067.13 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 132/500 (26.4%) | Refine: 361067/361084 (100.0%) | Explore: 154413/154416 (100.0%)
T=124534.99 | W=100.4um | Current HPWL=1694951.57 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 107/500 (21.4%) | Refine: 364567/364586 (100.0%) | Explore: 155911/155914 (100.0%)
T=112627.22 | W=100.4um | Current HPWL=1701150.70 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 117/500 (23.4%) | Refine: 368125/368148 (100.0%) | Explore: 157349/157352 (100.0%)
T=101858.04 | W=100.4um | Current HPWL=1688376.88 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 115/500 (23.0%) | Refine: 371665/371690 (100.0%) | Explore: 158806/158810 (100.0%)
T=92118.58 | W=100.4um | Current HPWL=1706951.45 um | Best HPWL=431210.20 um | Accept Rate=99.8% | Improvements: 102/500 (20.4%) | Refine: 375114/375143 (100.0%) | Explore: 160351/160357 (100.0%)
T=83310.39 | W=100.4um | Current HPWL=1709269.19 um | Best HPWL=431210.20 um | Accept Rate=99.8% | Improvements: 124/500 (24.8%) | Refine: 378601/378632 (100.0%) | Explore: 161862/161868 (100.0%)
T=75344.43 | W=100.4um | Current HPWL=1711148.63 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 102/500 (20.4%) | Refine: 382113/382144 (100.0%) | Explore: 163350/163356 (100.0%)
T=68140.15 | W=100.4um | Current HPWL=1720099.33 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 136/500 (27.2%) | Refine: 385656/385690 (100.0%) | Explore: 164804/164810 (100.0%)
T=61624.73 | W=100.4um | Current HPWL=1739080.32 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 114/500 (22.8%) | Refine: 389104/389139 (100.0%) | Explore: 166354/166361 (100.0%)
T=55732.30 | W=100.4um | Current HPWL=1706384.57 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 126/500 (25.2%) | Refine: 392638/392677 (100.0%) | Explore: 167816/167823 (100.0%)
T=50403.29 | W=100.4um | Current HPWL=1723096.34 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 107/500 (21.4%) | Refine: 396131/396173 (100.0%) | Explore: 169320/169327 (100.0%)
T=45583.84 | W=100.4um | Current HPWL=1715277.75 um | Best HPWL=431210.20 um | Accept Rate=99.6% | Improvements: 123/500 (24.6%) | Refine: 399667/399715 (100.0%) | Explore: 170778/170785 (100.0%)
T=41225.20 | W=100.4um | Current HPWL=1712182.83 um | Best HPWL=431210.20 um | Accept Rate=99.6% | Improvements: 133/500 (26.6%) | Refine: 403135/403192 (100.0%) | Explore: 172301/172308 (100.0%)
T=37283.34 | W=100.4um | Current HPWL=1691484.67 um | Best HPWL=431210.20 um | Accept Rate=99.8% | Improvements: 108/500 (21.6%) | Refine: 406608/406672 (100.0%) | Explore: 173819/173828 (100.0%)
