# Log file for: designs/6502_mapped.json
# Configuration: {'alpha': 0.99, 'moves': 500, 't_final': 0.001, '_use_greedy_placement': True, '_greedy_placement': 'build/6502/greedy/6502_placement.json'}
# Start time: 2025-11-23T09:44:12.466540
# Command: /home/mohab/Downloads/work/venv/bin/python placer.py --design designs/6502_mapped.json --fabric-cells fabric/fabric_cells.yaml --pins fabric/pins.yaml --output build/6502/sa_alpha0.99_moves500_Tfinal0.001 --sa-alpha 0.99 --sa-moves 500 --sa-T-final 0.001 --initial-placement build/6502/greedy/6502_placement.json --seed 1154857426
================================================================================

Random seed set to: 1154857426
Loading initial placement from: build/6502/greedy/6502_placement.json

============================================================
Simulated Annealing Optimization
============================================================
Initial HPWL: 431210.20 um
Initial Temperature: 4312102000.00
Cooling Rate (alpha): 0.99
Moves per Temperature: 500
Final Temperature: 0.001
Initial Window Size: 501.80 um
Window Cooling Rate (beta): 0.98
Move Probabilities: Refine=70.0%, Explore=30.0%
============================================================

T=4312102000.00 | W=501.8um | Current HPWL=554239.79 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 21/500 (4.2%) | Refine: 372/372 (100.0%) | Explore: 128/128 (100.0%)
T=33718.38 | W=100.4um | Current HPWL=1748005.39 um | Best HPWL=431210.20 um | Accept Rate=99.8% | Improvements: 110/500 (22.0%) | Refine: 409591/409657 (100.0%) | Explore: 175829/175843 (100.0%)
T=30494.30 | W=100.4um | Current HPWL=1761813.66 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 113/500 (22.6%) | Refine: 413100/413175 (100.0%) | Explore: 177310/177325 (100.0%)
T=27578.50 | W=100.4um | Current HPWL=1760923.94 um | Best HPWL=431210.20 um | Accept Rate=99.8% | Improvements: 87/500 (17.4%) | Refine: 416596/416674 (100.0%) | Explore: 178810/178826 (100.0%)
T=24941.50 | W=100.4um | Current HPWL=1753221.79 um | Best HPWL=431210.20 um | Accept Rate=99.8% | Improvements: 122/500 (24.4%) | Refine: 420077/420167 (100.0%) | Explore: 180315/180333 (100.0%)
T=22556.64 | W=100.4um | Current HPWL=1762535.88 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 139/500 (27.8%) | Refine: 423561/423663 (100.0%) | Explore: 181817/181837 (100.0%)
T=20399.82 | W=100.4um | Current HPWL=1760649.98 um | Best HPWL=431210.20 um | Accept Rate=99.6% | Improvements: 127/500 (25.4%) | Refine: 427008/427123 (100.0%) | Explore: 183355/183377 (100.0%)
T=18449.24 | W=100.4um | Current HPWL=1762013.15 um | Best HPWL=431210.20 um | Accept Rate=99.6% | Improvements: 108/500 (21.6%) | Refine: 430489/430618 (100.0%) | Explore: 184858/184882 (100.0%)
T=16685.16 | W=100.4um | Current HPWL=1774804.41 um | Best HPWL=431210.20 um | Accept Rate=99.6% | Improvements: 108/500 (21.6%) | Refine: 433962/434105 (100.0%) | Explore: 186370/186395 (100.0%)
T=15089.76 | W=100.4um | Current HPWL=1769576.02 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 130/500 (26.0%) | Refine: 437417/437573 (100.0%) | Explore: 187898/187927 (100.0%)
T=13646.91 | W=100.4um | Current HPWL=1761942.88 um | Best HPWL=431210.20 um | Accept Rate=99.8% | Improvements: 104/500 (20.8%) | Refine: 440898/441067 (100.0%) | Explore: 189401/189433 (100.0%)
T=12342.02 | W=100.4um | Current HPWL=1773738.80 um | Best HPWL=431210.20 um | Accept Rate=99.4% | Improvements: 110/500 (22.0%) | Refine: 444369/444560 (100.0%) | Explore: 190904/190940 (100.0%)
T=11161.90 | W=100.4um | Current HPWL=1775314.29 um | Best HPWL=431210.20 um | Accept Rate=98.8% | Improvements: 114/500 (22.8%) | Refine: 447817/448027 (100.0%) | Explore: 192433/192473 (100.0%)
T=10094.62 | W=100.4um | Current HPWL=1785472.92 um | Best HPWL=431210.20 um | Accept Rate=99.4% | Improvements: 129/500 (25.8%) | Refine: 451288/451524 (99.9%) | Explore: 193933/193976 (100.0%)
T=9129.40 | W=100.4um | Current HPWL=1748068.59 um | Best HPWL=431210.20 um | Accept Rate=99.4% | Improvements: 107/500 (21.4%) | Refine: 454731/454995 (99.9%) | Explore: 195461/195505 (100.0%)
T=8256.46 | W=100.4um | Current HPWL=1755210.27 um | Best HPWL=431210.20 um | Accept Rate=99.8% | Improvements: 112/500 (22.4%) | Refine: 458127/458423 (99.9%) | Explore: 197030/197077 (100.0%)
T=7467.00 | W=100.4um | Current HPWL=1761248.07 um | Best HPWL=431210.20 um | Accept Rate=99.4% | Improvements: 106/500 (21.2%) | Refine: 461615/461943 (99.9%) | Explore: 198506/198557 (100.0%)
T=6753.02 | W=100.4um | Current HPWL=1768394.06 um | Best HPWL=431210.20 um | Accept Rate=98.8% | Improvements: 132/500 (26.4%) | Refine: 465043/465396 (99.9%) | Explore: 200040/200104 (100.0%)
T=6107.31 | W=100.4um | Current HPWL=1776442.55 um | Best HPWL=431210.20 um | Accept Rate=99.4% | Improvements: 106/500 (21.2%) | Refine: 468539/468935 (99.9%) | Explore: 201495/201565 (100.0%)
T=5523.34 | W=100.4um | Current HPWL=1780065.40 um | Best HPWL=431210.20 um | Accept Rate=99.2% | Improvements: 86/500 (17.2%) | Refine: 472007/472439 (99.9%) | Explore: 202981/203061 (100.0%)
T=4995.21 | W=100.4um | Current HPWL=1748266.47 um | Best HPWL=431210.20 um | Accept Rate=98.0% | Improvements: 111/500 (22.2%) | Refine: 475487/475964 (99.9%) | Explore: 204448/204536 (100.0%)
T=4517.58 | W=100.4um | Current HPWL=1771120.05 um | Best HPWL=431210.20 um | Accept Rate=98.4% | Improvements: 111/500 (22.2%) | Refine: 478933/479468 (99.9%) | Explore: 205935/206032 (100.0%)
T=4085.62 | W=100.4um | Current HPWL=1754170.50 um | Best HPWL=431210.20 um | Accept Rate=99.6% | Improvements: 116/500 (23.2%) | Refine: 482365/482962 (99.9%) | Explore: 207429/207538 (99.9%)
T=3694.96 | W=100.4um | Current HPWL=1757268.37 um | Best HPWL=431210.20 um | Accept Rate=98.4% | Improvements: 103/500 (20.6%) | Refine: 485805/486472 (99.9%) | Explore: 208910/209028 (99.9%)
T=3341.65 | W=100.4um | Current HPWL=1747181.62 um | Best HPWL=431210.20 um | Accept Rate=98.0% | Improvements: 110/500 (22.0%) | Refine: 489272/490019 (99.8%) | Explore: 210353/210481 (99.9%)
T=3022.13 | W=100.4um | Current HPWL=1754528.14 um | Best HPWL=431210.20 um | Accept Rate=98.6% | Improvements: 111/500 (22.2%) | Refine: 492723/493550 (99.8%) | Explore: 211807/211950 (99.9%)
T=2733.16 | W=100.4um | Current HPWL=1762685.69 um | Best HPWL=431210.20 um | Accept Rate=96.8% | Improvements: 95/500 (19.0%) | Refine: 496105/497006 (99.8%) | Explore: 213333/213494 (99.9%)
T=2471.82 | W=100.4um | Current HPWL=1763421.30 um | Best HPWL=431210.20 um | Accept Rate=98.4% | Improvements: 123/500 (24.6%) | Refine: 499479/500456 (99.8%) | Explore: 214872/215044 (99.9%)
T=2235.47 | W=100.4um | Current HPWL=1746447.95 um | Best HPWL=431210.20 um | Accept Rate=95.8% | Improvements: 115/500 (23.0%) | Refine: 502863/503920 (99.8%) | Explore: 216391/216580 (99.9%)
T=2021.72 | W=100.4um | Current HPWL=1727656.41 um | Best HPWL=431210.20 um | Accept Rate=96.2% | Improvements: 126/500 (25.2%) | Refine: 506269/507443 (99.8%) | Explore: 217843/218057 (99.9%)
T=1828.41 | W=100.4um | Current HPWL=1719779.81 um | Best HPWL=431210.20 um | Accept Rate=97.0% | Improvements: 102/500 (20.4%) | Refine: 509622/510924 (99.7%) | Explore: 219341/219576 (99.9%)
T=1653.58 | W=100.4um | Current HPWL=1705743.53 um | Best HPWL=431210.20 um | Accept Rate=96.2% | Improvements: 109/500 (21.8%) | Refine: 512994/514443 (99.7%) | Explore: 220810/221057 (99.9%)
T=1495.47 | W=100.4um | Current HPWL=1706731.73 um | Best HPWL=431210.20 um | Accept Rate=96.2% | Improvements: 109/500 (21.8%) | Refine: 516349/517974 (99.7%) | Explore: 222258/222526 (99.9%)
T=1352.47 | W=100.4um | Current HPWL=1708424.32 um | Best HPWL=431210.20 um | Accept Rate=96.8% | Improvements: 99/500 (19.8%) | Refine: 519718/521497 (99.7%) | Explore: 223713/224003 (99.9%)
T=1223.15 | W=100.4um | Current HPWL=1704423.94 um | Best HPWL=431210.20 um | Accept Rate=96.8% | Improvements: 107/500 (21.4%) | Refine: 523051/525024 (99.6%) | Explore: 225163/225476 (99.9%)
T=1106.20 | W=100.4um | Current HPWL=1687049.20 um | Best HPWL=431210.20 um | Accept Rate=94.6% | Improvements: 107/500 (21.4%) | Refine: 526341/528515 (99.6%) | Explore: 226645/226985 (99.9%)
T=1000.43 | W=100.4um | Current HPWL=1662647.04 um | Best HPWL=431210.20 um | Accept Rate=95.6% | Improvements: 119/500 (23.8%) | Refine: 529682/532041 (99.6%) | Explore: 228068/228459 (99.8%)
T=904.77 | W=100.4um | Current HPWL=1655591.18 um | Best HPWL=431210.20 um | Accept Rate=95.4% | Improvements: 102/500 (20.4%) | Refine: 532961/535552 (99.5%) | Explore: 229520/229948 (99.8%)
T=818.26 | W=100.4um | Current HPWL=1643939.94 um | Best HPWL=431210.20 um | Accept Rate=93.0% | Improvements: 93/500 (18.6%) | Refine: 536119/538995 (99.5%) | Explore: 231037/231505 (99.8%)
T=740.02 | W=100.4um | Current HPWL=1619961.48 um | Best HPWL=431210.20 um | Accept Rate=91.6% | Improvements: 106/500 (21.2%) | Refine: 539292/542475 (99.4%) | Explore: 232511/233025 (99.8%)
T=669.26 | W=100.4um | Current HPWL=1598089.09 um | Best HPWL=431210.20 um | Accept Rate=91.4% | Improvements: 104/500 (20.8%) | Refine: 542483/545987 (99.4%) | Explore: 233933/234513 (99.8%)
T=605.26 | W=100.4um | Current HPWL=1573059.20 um | Best HPWL=431210.20 um | Accept Rate=89.6% | Improvements: 101/500 (20.2%) | Refine: 545648/549491 (99.3%) | Explore: 235383/236009 (99.7%)
T=547.39 | W=100.4um | Current HPWL=1567803.97 um | Best HPWL=431210.20 um | Accept Rate=92.0% | Improvements: 108/500 (21.6%) | Refine: 548781/553010 (99.2%) | Explore: 236794/237490 (99.7%)
T=495.05 | W=100.4um | Current HPWL=1547707.35 um | Best HPWL=431210.20 um | Accept Rate=92.4% | Improvements: 98/500 (19.6%) | Refine: 551908/556536 (99.2%) | Explore: 238212/238964 (99.7%)
T=447.71 | W=100.4um | Current HPWL=1540369.37 um | Best HPWL=431210.20 um | Accept Rate=90.0% | Improvements: 89/500 (17.8%) | Refine: 554987/560063 (99.1%) | Explore: 239610/240437 (99.7%)
T=404.90 | W=100.4um | Current HPWL=1525563.63 um | Best HPWL=431210.20 um | Accept Rate=86.2% | Improvements: 76/500 (15.2%) | Refine: 557996/563537 (99.0%) | Explore: 241041/241963 (99.6%)
T=366.19 | W=100.4um | Current HPWL=1510125.86 um | Best HPWL=431210.20 um | Accept Rate=87.8% | Improvements: 89/500 (17.8%) | Refine: 561012/567052 (98.9%) | Explore: 242423/243448 (99.6%)
T=331.17 | W=100.4um | Current HPWL=1475761.38 um | Best HPWL=431210.20 um | Accept Rate=88.4% | Improvements: 90/500 (18.0%) | Refine: 563983/570531 (98.9%) | Explore: 243863/244969 (99.5%)
T=299.51 | W=100.4um | Current HPWL=1434530.79 um | Best HPWL=431210.20 um | Accept Rate=87.6% | Improvements: 88/500 (17.6%) | Refine: 566908/573994 (98.8%) | Explore: 245293/246506 (99.5%)
T=270.87 | W=100.4um | Current HPWL=1416597.70 um | Best HPWL=431210.20 um | Accept Rate=87.4% | Improvements: 80/500 (16.0%) | Refine: 569839/577515 (98.7%) | Explore: 246666/247985 (99.5%)
T=244.97 | W=100.4um | Current HPWL=1392623.83 um | Best HPWL=431210.20 um | Accept Rate=84.2% | Improvements: 86/500 (17.2%) | Refine: 572653/580995 (98.6%) | Explore: 248065/249505 (99.4%)
T=221.55 | W=100.4um | Current HPWL=1358438.55 um | Best HPWL=431210.20 um | Accept Rate=83.0% | Improvements: 78/500 (15.6%) | Refine: 575512/584521 (98.5%) | Explore: 249401/250979 (99.4%)
T=200.36 | W=100.4um | Current HPWL=1324138.33 um | Best HPWL=431210.20 um | Accept Rate=83.2% | Improvements: 78/500 (15.6%) | Refine: 578383/588057 (98.4%) | Explore: 250725/252443 (99.3%)
T=181.20 | W=100.4um | Current HPWL=1296560.87 um | Best HPWL=431210.20 um | Accept Rate=85.8% | Improvements: 85/500 (17.0%) | Refine: 581208/591551 (98.3%) | Explore: 252085/253949 (99.3%)
T=163.88 | W=100.4um | Current HPWL=1265945.03 um | Best HPWL=431210.20 um | Accept Rate=82.8% | Improvements: 85/500 (17.0%) | Refine: 583941/595023 (98.1%) | Explore: 253444/255477 (99.2%)
T=148.21 | W=100.4um | Current HPWL=1242091.16 um | Best HPWL=431210.20 um | Accept Rate=80.6% | Improvements: 80/500 (16.0%) | Refine: 586666/598504 (98.0%) | Explore: 254769/256996 (99.1%)
T=134.04 | W=100.4um | Current HPWL=1215304.87 um | Best HPWL=431210.20 um | Accept Rate=80.4% | Improvements: 81/500 (16.2%) | Refine: 589382/601977 (97.9%) | Explore: 256096/258523 (99.1%)
T=121.22 | W=100.4um | Current HPWL=1187817.54 um | Best HPWL=431210.20 um | Accept Rate=74.6% | Improvements: 64/500 (12.8%) | Refine: 592116/605493 (97.8%) | Explore: 257341/260007 (99.0%)
T=109.63 | W=100.4um | Current HPWL=1161549.55 um | Best HPWL=431210.20 um | Accept Rate=78.2% | Improvements: 70/500 (14.0%) | Refine: 594839/609033 (97.7%) | Explore: 258584/261467 (98.9%)
T=99.15 | W=100.4um | Current HPWL=1136627.47 um | Best HPWL=431210.20 um | Accept Rate=74.4% | Improvements: 80/500 (16.0%) | Refine: 597478/612502 (97.5%) | Explore: 259844/262998 (98.8%)
T=89.67 | W=100.4um | Current HPWL=1116061.31 um | Best HPWL=431210.20 um | Accept Rate=78.2% | Improvements: 63/500 (12.6%) | Refine: 600161/616029 (97.4%) | Explore: 261051/264471 (98.7%)
T=81.09 | W=100.4um | Current HPWL=1093763.19 um | Best HPWL=431210.20 um | Accept Rate=78.0% | Improvements: 61/500 (12.2%) | Refine: 602798/619554 (97.3%) | Explore: 262250/265946 (98.6%)
T=73.34 | W=100.4um | Current HPWL=1072998.13 um | Best HPWL=431210.20 um | Accept Rate=74.2% | Improvements: 69/500 (13.8%) | Refine: 605416/623026 (97.2%) | Explore: 263449/267474 (98.5%)
T=66.33 | W=100.4um | Current HPWL=1048471.66 um | Best HPWL=431210.20 um | Accept Rate=76.8% | Improvements: 70/500 (14.0%) | Refine: 608056/626528 (97.1%) | Explore: 264618/268972 (98.4%)
T=59.98 | W=100.4um | Current HPWL=1031995.13 um | Best HPWL=431210.20 um | Accept Rate=76.2% | Improvements: 75/500 (15.0%) | Refine: 610654/630022 (96.9%) | Explore: 265780/270478 (98.3%)
T=54.25 | W=100.4um | Current HPWL=1010622.71 um | Best HPWL=431210.20 um | Accept Rate=73.2% | Improvements: 64/500 (12.8%) | Refine: 613263/633538 (96.8%) | Explore: 266907/271962 (98.1%)
T=49.06 | W=100.4um | Current HPWL=987720.67 um | Best HPWL=431210.20 um | Accept Rate=77.6% | Improvements: 83/500 (16.6%) | Refine: 615895/637045 (96.7%) | Explore: 268021/273455 (98.0%)
T=44.37 | W=100.4um | Current HPWL=965825.79 um | Best HPWL=431210.20 um | Accept Rate=73.8% | Improvements: 82/500 (16.4%) | Refine: 618472/640568 (96.6%) | Explore: 269076/274932 (97.9%)
T=40.13 | W=100.4um | Current HPWL=947303.47 um | Best HPWL=431210.20 um | Accept Rate=78.8% | Improvements: 75/500 (15.0%) | Refine: 621022/644058 (96.4%) | Explore: 270131/276442 (97.7%)
T=36.29 | W=100.4um | Current HPWL=923870.56 um | Best HPWL=431210.20 um | Accept Rate=68.0% | Improvements: 53/500 (10.6%) | Refine: 623597/647618 (96.3%) | Explore: 271095/277882 (97.6%)
T=32.82 | W=100.4um | Current HPWL=903776.82 um | Best HPWL=431210.20 um | Accept Rate=70.0% | Improvements: 75/500 (15.0%) | Refine: 626117/651102 (96.2%) | Explore: 272085/279398 (97.4%)
T=29.68 | W=100.4um | Current HPWL=885367.41 um | Best HPWL=431210.20 um | Accept Rate=67.4% | Improvements: 57/500 (11.4%) | Refine: 628682/654590 (96.0%) | Explore: 273058/280910 (97.2%)
T=26.84 | W=100.4um | Current HPWL=865724.73 um | Best HPWL=431210.20 um | Accept Rate=67.6% | Improvements: 44/500 (8.8%) | Refine: 631250/658108 (95.9%) | Explore: 273995/282392 (97.0%)
T=24.28 | W=100.4um | Current HPWL=847123.29 um | Best HPWL=431210.20 um | Accept Rate=68.4% | Improvements: 60/500 (12.0%) | Refine: 633792/661592 (95.8%) | Explore: 274938/283908 (96.8%)
T=21.96 | W=100.4um | Current HPWL=831142.51 um | Best HPWL=431210.20 um | Accept Rate=69.2% | Improvements: 47/500 (9.4%) | Refine: 636371/665085 (95.7%) | Explore: 275858/285415 (96.7%)
T=19.86 | W=100.4um | Current HPWL=814612.67 um | Best HPWL=431210.20 um | Accept Rate=64.6% | Improvements: 52/500 (10.4%) | Refine: 638862/668557 (95.6%) | Explore: 276721/286943 (96.4%)
T=17.96 | W=100.4um | Current HPWL=799108.29 um | Best HPWL=431210.20 um | Accept Rate=69.4% | Improvements: 58/500 (11.6%) | Refine: 641417/672057 (95.4%) | Explore: 277567/288443 (96.2%)
T=16.24 | W=100.4um | Current HPWL=783976.55 um | Best HPWL=431210.20 um | Accept Rate=63.6% | Improvements: 42/500 (8.4%) | Refine: 643964/675566 (95.3%) | Explore: 278390/289934 (96.0%)
T=14.69 | W=100.4um | Current HPWL=768758.23 um | Best HPWL=431210.20 um | Accept Rate=65.2% | Improvements: 54/500 (10.8%) | Refine: 646482/679078 (95.2%) | Explore: 279197/291422 (95.8%)
T=13.28 | W=100.4um | Current HPWL=753469.59 um | Best HPWL=431210.20 um | Accept Rate=65.2% | Improvements: 49/500 (9.8%) | Refine: 648963/682577 (95.1%) | Explore: 279951/292923 (95.6%)
T=12.01 | W=100.4um | Current HPWL=738568.41 um | Best HPWL=431210.20 um | Accept Rate=64.6% | Improvements: 46/500 (9.2%) | Refine: 651475/686072 (95.0%) | Explore: 280708/294428 (95.3%)
T=10.86 | W=100.4um | Current HPWL=723872.95 um | Best HPWL=431210.20 um | Accept Rate=65.8% | Improvements: 34/500 (6.8%) | Refine: 654012/689586 (94.8%) | Explore: 281432/295914 (95.1%)
T=9.83 | W=100.4um | Current HPWL=710710.15 um | Best HPWL=431210.20 um | Accept Rate=66.4% | Improvements: 44/500 (8.8%) | Refine: 656615/693127 (94.7%) | Explore: 282135/297373 (94.9%)
T=8.89 | W=100.4um | Current HPWL=698146.15 um | Best HPWL=431210.20 um | Accept Rate=63.0% | Improvements: 50/500 (10.0%) | Refine: 659108/696656 (94.6%) | Explore: 282804/298844 (94.6%)
T=8.04 | W=100.4um | Current HPWL=682925.39 um | Best HPWL=431210.20 um | Accept Rate=64.2% | Improvements: 51/500 (10.2%) | Refine: 661679/700207 (94.5%) | Explore: 283491/300293 (94.4%)
T=7.27 | W=100.4um | Current HPWL=668525.11 um | Best HPWL=431210.20 um | Accept Rate=66.0% | Improvements: 46/500 (9.2%) | Refine: 664196/703748 (94.4%) | Explore: 284170/301752 (94.2%)
T=6.57 | W=100.4um | Current HPWL=655433.49 um | Best HPWL=431210.20 um | Accept Rate=60.8% | Improvements: 34/500 (6.8%) | Refine: 666682/707233 (94.3%) | Explore: 284820/303267 (93.9%)
T=5.94 | W=100.4um | Current HPWL=643877.94 um | Best HPWL=431210.20 um | Accept Rate=61.8% | Improvements: 42/500 (8.4%) | Refine: 669166/710753 (94.1%) | Explore: 285438/304747 (93.7%)
T=5.38 | W=100.4um | Current HPWL=632080.66 um | Best HPWL=431210.20 um | Accept Rate=62.4% | Improvements: 38/500 (7.6%) | Refine: 671627/714220 (94.0%) | Explore: 286077/306280 (93.4%)
T=4.86 | W=100.4um | Current HPWL=621055.96 um | Best HPWL=431210.20 um | Accept Rate=63.0% | Improvements: 30/500 (6.0%) | Refine: 674149/717714 (93.9%) | Explore: 286679/307786 (93.1%)
T=4.40 | W=100.4um | Current HPWL=610959.34 um | Best HPWL=431210.20 um | Accept Rate=63.6% | Improvements: 40/500 (8.0%) | Refine: 676625/721214 (93.8%) | Explore: 287273/309286 (92.9%)
T=3.98 | W=100.4um | Current HPWL=601874.10 um | Best HPWL=431210.20 um | Accept Rate=64.2% | Improvements: 26/500 (5.2%) | Refine: 679180/724777 (93.7%) | Explore: 287829/310723 (92.6%)
T=3.60 | W=100.4um | Current HPWL=592774.01 um | Best HPWL=431210.20 um | Accept Rate=62.4% | Improvements: 24/500 (4.8%) | Refine: 681734/728335 (93.6%) | Explore: 288404/312165 (92.4%)
T=3.25 | W=100.4um | Current HPWL=583322.47 um | Best HPWL=431210.20 um | Accept Rate=59.4% | Improvements: 46/500 (9.2%) | Refine: 684183/731821 (93.5%) | Explore: 288988/313679 (92.1%)
T=2.94 | W=100.4um | Current HPWL=574906.45 um | Best HPWL=431210.20 um | Accept Rate=57.2% | Improvements: 31/500 (6.2%) | Refine: 686656/735302 (93.4%) | Explore: 289525/315198 (91.9%)
T=2.66 | W=100.4um | Current HPWL=567377.93 um | Best HPWL=431210.20 um | Accept Rate=61.6% | Improvements: 25/500 (5.0%) | Refine: 689177/738821 (93.3%) | Explore: 290070/316679 (91.6%)
T=2.41 | W=100.4um | Current HPWL=558806.11 um | Best HPWL=431210.20 um | Accept Rate=63.6% | Improvements: 32/500 (6.4%) | Refine: 691657/742325 (93.2%) | Explore: 290578/318175 (91.3%)
T=2.18 | W=100.4um | Current HPWL=550357.47 um | Best HPWL=431210.20 um | Accept Rate=57.2% | Improvements: 28/500 (5.6%) | Refine: 694129/745818 (93.1%) | Explore: 291080/319682 (91.1%)
T=1.97 | W=100.4um | Current HPWL=543469.19 um | Best HPWL=431210.20 um | Accept Rate=60.2% | Improvements: 27/500 (5.4%) | Refine: 696615/749303 (93.0%) | Explore: 291607/321197 (90.8%)
T=1.78 | W=100.4um | Current HPWL=535567.37 um | Best HPWL=431210.20 um | Accept Rate=57.4% | Improvements: 38/500 (7.6%) | Refine: 699089/752775 (92.9%) | Explore: 292140/322725 (90.5%)
T=1.61 | W=100.4um | Current HPWL=529126.19 um | Best HPWL=431210.20 um | Accept Rate=57.8% | Improvements: 20/500 (4.0%) | Refine: 701488/756176 (92.8%) | Explore: 292619/324324 (90.2%)
T=1.46 | W=100.4um | Current HPWL=522033.95 um | Best HPWL=431210.20 um | Accept Rate=56.4% | Improvements: 26/500 (5.2%) | Refine: 703977/759665 (92.7%) | Explore: 293115/325835 (90.0%)
T=1.32 | W=100.4um | Current HPWL=514935.73 um | Best HPWL=431210.20 um | Accept Rate=60.6% | Improvements: 23/500 (4.6%) | Refine: 706414/763148 (92.6%) | Explore: 293595/327352 (89.7%)
T=1.19 | W=100.4um | Current HPWL=508939.03 um | Best HPWL=431210.20 um | Accept Rate=62.2% | Improvements: 32/500 (6.4%) | Refine: 708863/766570 (92.5%) | Explore: 294067/328930 (89.4%)
T=1.08 | W=100.4um | Current HPWL=503290.79 um | Best HPWL=431210.20 um | Accept Rate=57.2% | Improvements: 22/500 (4.4%) | Refine: 711339/770017 (92.4%) | Explore: 294519/330483 (89.1%)
T=0.97 | W=100.4um | Current HPWL=496859.39 um | Best HPWL=431210.20 um | Accept Rate=58.2% | Improvements: 32/500 (6.4%) | Refine: 713799/773479 (92.3%) | Explore: 294992/332021 (88.8%)
T=0.88 | W=100.4um | Current HPWL=491024.27 um | Best HPWL=431210.20 um | Accept Rate=54.0% | Improvements: 26/500 (5.2%) | Refine: 716281/776969 (92.2%) | Explore: 295453/333531 (88.6%)
T=0.80 | W=100.4um | Current HPWL=484981.92 um | Best HPWL=431210.20 um | Accept Rate=54.8% | Improvements: 17/500 (3.4%) | Refine: 718774/780463 (92.1%) | Explore: 295923/335037 (88.3%)
T=0.72 | W=100.4um | Current HPWL=480443.06 um | Best HPWL=431210.20 um | Accept Rate=56.8% | Improvements: 14/500 (2.8%) | Refine: 721217/783934 (92.0%) | Explore: 296381/336566 (88.1%)
T=0.65 | W=100.4um | Current HPWL=475747.36 um | Best HPWL=431210.20 um | Accept Rate=62.6% | Improvements: 25/500 (5.0%) | Refine: 723737/787464 (91.9%) | Explore: 296810/338036 (87.8%)
T=0.59 | W=100.4um | Current HPWL=470701.32 um | Best HPWL=431210.20 um | Accept Rate=61.2% | Improvements: 16/500 (3.2%) | Refine: 726237/790970 (91.8%) | Explore: 297221/339530 (87.5%)
T=0.53 | W=100.4um | Current HPWL=465421.20 um | Best HPWL=431210.20 um | Accept Rate=57.2% | Improvements: 24/500 (4.8%) | Refine: 728668/794381 (91.7%) | Explore: 297666/341119 (87.3%)
T=0.48 | W=100.4um | Current HPWL=461288.28 um | Best HPWL=431210.20 um | Accept Rate=58.2% | Improvements: 22/500 (4.4%) | Refine: 731254/798005 (91.6%) | Explore: 298035/342495 (87.0%)
T=0.44 | W=100.4um | Current HPWL=456631.84 um | Best HPWL=431210.20 um | Accept Rate=61.0% | Improvements: 24/500 (4.8%) | Refine: 733725/801497 (91.5%) | Explore: 298469/344003 (86.8%)
T=0.39 | W=100.4um | Current HPWL=451621.47 um | Best HPWL=431210.20 um | Accept Rate=58.6% | Improvements: 17/500 (3.4%) | Refine: 736184/804964 (91.5%) | Explore: 298903/345536 (86.5%)
T=0.36 | W=100.4um | Current HPWL=447626.03 um | Best HPWL=431210.20 um | Accept Rate=56.0% | Improvements: 20/500 (4.0%) | Refine: 738639/808443 (91.4%) | Explore: 299311/347057 (86.2%)
T=0.32 | W=100.4um | Current HPWL=442190.39 um | Best HPWL=431210.20 um | Accept Rate=60.0% | Improvements: 24/500 (4.8%) | Refine: 741118/811918 (91.3%) | Explore: 299719/348582 (86.0%)
T=0.29 | W=100.4um | Current HPWL=438481.35 um | Best HPWL=431210.20 um | Accept Rate=52.0% | Improvements: 18/500 (3.6%) | Refine: 743564/815419 (91.2%) | Explore: 300103/350081 (85.7%)
T=0.26 | W=100.4um | Current HPWL=433837.87 um | Best HPWL=431210.20 um | Accept Rate=56.6% | Improvements: 18/500 (3.6%) | Refine: 746078/818936 (91.1%) | Explore: 300518/351564 (85.5%)
  → Found improvement! New best HPWL: 430767.01 um (improvement: -47.24 um)
  → Found improvement! New best HPWL: 430758.73 um (improvement: -8.28 um)
  → Found improvement! New best HPWL: 430712.49 um (improvement: -46.24 um)
  → Found improvement! New best HPWL: 430696.17 um (improvement: -16.32 um)
  → Found improvement! New best HPWL: 430693.45 um (improvement: -2.72 um)
  → Found improvement! New best HPWL: 430684.25 um (improvement: -9.20 um)
  → Found improvement! New best HPWL: 430671.07 um (improvement: -13.18 um)
  → Found improvement! New best HPWL: 430650.21 um (improvement: -20.86 um)
  → Found improvement! New best HPWL: 430623.17 um (improvement: -27.04 um)
  → Found improvement! New best HPWL: 430599.93 um (improvement: -23.24 um)
  → Found improvement! New best HPWL: 430572.33 um (improvement: -27.60 um)
  → Found improvement! New best HPWL: 430552.27 um (improvement: -20.06 um)
  → Found improvement! New best HPWL: 430550.59 um (improvement: -1.68 um)
  → Found improvement! New best HPWL: 430520.67 um (improvement: -29.92 um)
  → Found improvement! New best HPWL: 430512.07 um (improvement: -8.60 um)
T=0.24 | W=100.4um | Current HPWL=430512.07 um | Best HPWL=430512.07 um | Accept Rate=60.4% | Improvements: 17/500 (3.4%) | Refine: 748619/822457 (91.0%) | Explore: 300877/353043 (85.2%)
  → Found improvement! New best HPWL: 426829.99 um (improvement: -2.72 um)
