# Log file for: designs/6502_mapped.json
# Configuration: {'alpha': 0.99, 'moves': 700, 't_final': 0.001, '_use_greedy_placement': True, '_greedy_placement': 'build/6502/greedy/6502_placement.json'}
# Start time: 2025-11-23T09:50:14.733132
# Command: /home/mohab/Downloads/work/venv/bin/python placer.py --design designs/6502_mapped.json --fabric-cells fabric/fabric_cells.yaml --pins fabric/pins.yaml --output build/6502/sa_alpha0.99_moves700_Tfinal0.001 --sa-alpha 0.99 --sa-moves 700 --sa-T-final 0.001 --initial-placement build/6502/greedy/6502_placement.json --seed 1537909405
================================================================================

Random seed set to: 1537909405
Loading initial placement from: build/6502/greedy/6502_placement.json

============================================================
Simulated Annealing Optimization
============================================================
Initial HPWL: 431210.20 um
Initial Temperature: 4312102000.00
Cooling Rate (alpha): 0.99
Moves per Temperature: 700
Final Temperature: 0.001
Initial Window Size: 501.80 um
Window Cooling Rate (beta): 0.98
Move Probabilities: Refine=70.0%, Explore=30.0%
============================================================

T=4312102000.00 | W=501.8um | Current HPWL=618176.65 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 30/700 (4.3%) | Refine: 494/494 (100.0%) | Explore: 206/206 (100.0%)
T=15502366.49 | W=100.4um | Current HPWL=1697295.65 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 144/700 (20.6%) | Refine: 274862/274862 (100.0%) | Explore: 117838/117838 (100.0%)
T=14020062.38 | W=100.4um | Current HPWL=1708403.74 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 150/700 (21.4%) | Refine: 279812/279812 (100.0%) | Explore: 119888/119888 (100.0%)
T=12679493.10 | W=100.4um | Current HPWL=1726827.36 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 170/700 (24.3%) | Refine: 284672/284672 (100.0%) | Explore: 122028/122028 (100.0%)
T=11467106.28 | W=100.4um | Current HPWL=1711216.50 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 182/700 (26.0%) | Refine: 289565/289565 (100.0%) | Explore: 124135/124135 (100.0%)
T=10370645.38 | W=100.4um | Current HPWL=1724945.33 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 160/700 (22.9%) | Refine: 294501/294501 (100.0%) | Explore: 126199/126199 (100.0%)
T=9379025.78 | W=100.4um | Current HPWL=1712963.02 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 160/700 (22.9%) | Refine: 299409/299409 (100.0%) | Explore: 128291/128291 (100.0%)
T=8482222.80 | W=100.4um | Current HPWL=1742277.12 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 164/700 (23.4%) | Refine: 304302/304303 (100.0%) | Explore: 130397/130397 (100.0%)
T=7671170.26 | W=100.4um | Current HPWL=1720767.23 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 162/700 (23.1%) | Refine: 309202/309203 (100.0%) | Explore: 132497/132497 (100.0%)
T=6937668.87 | W=100.4um | Current HPWL=1727427.11 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 158/700 (22.6%) | Refine: 314062/314063 (100.0%) | Explore: 134637/134637 (100.0%)
T=6274303.37 | W=100.4um | Current HPWL=1750843.79 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 171/700 (24.4%) | Refine: 318993/318994 (100.0%) | Explore: 136706/136706 (100.0%)
T=5674367.50 | W=100.4um | Current HPWL=1730500.77 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 159/700 (22.7%) | Refine: 323870/323871 (100.0%) | Explore: 138829/138829 (100.0%)
T=5131796.26 | W=100.4um | Current HPWL=1743615.04 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 166/700 (23.7%) | Refine: 328804/328805 (100.0%) | Explore: 140895/140895 (100.0%)
T=4641104.55 | W=100.4um | Current HPWL=1746025.39 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 137/700 (19.6%) | Refine: 333714/333715 (100.0%) | Explore: 142985/142985 (100.0%)
T=4197331.76 | W=100.4um | Current HPWL=1737905.28 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 157/700 (22.4%) | Refine: 338653/338654 (100.0%) | Explore: 145046/145046 (100.0%)
T=3795991.61 | W=100.4um | Current HPWL=1751936.21 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 154/700 (22.0%) | Refine: 343516/343517 (100.0%) | Explore: 147183/147183 (100.0%)
T=3433026.77 | W=100.4um | Current HPWL=1760783.67 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 142/700 (20.3%) | Refine: 348432/348433 (100.0%) | Explore: 149267/149267 (100.0%)
T=3104767.87 | W=100.4um | Current HPWL=1755808.89 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 163/700 (23.3%) | Refine: 353357/353358 (100.0%) | Explore: 151342/151342 (100.0%)
T=2807896.41 | W=100.4um | Current HPWL=1753473.98 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 165/700 (23.6%) | Refine: 358248/358249 (100.0%) | Explore: 153451/153451 (100.0%)
T=2539411.18 | W=100.4um | Current HPWL=1735834.38 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 161/700 (23.0%) | Refine: 363087/363088 (100.0%) | Explore: 155612/155612 (100.0%)
T=2296597.95 | W=100.4um | Current HPWL=1754643.66 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 178/700 (25.4%) | Refine: 367950/367952 (100.0%) | Explore: 157748/157748 (100.0%)
T=2077002.02 | W=100.4um | Current HPWL=1758719.66 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 147/700 (21.0%) | Refine: 372885/372887 (100.0%) | Explore: 159813/159813 (100.0%)
T=1878403.40 | W=100.4um | Current HPWL=1772000.13 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 161/700 (23.0%) | Refine: 377789/377791 (100.0%) | Explore: 161909/161909 (100.0%)
T=1698794.36 | W=100.4um | Current HPWL=1791731.77 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 162/700 (23.1%) | Refine: 382654/382656 (100.0%) | Explore: 164044/164044 (100.0%)
T=1536359.17 | W=100.4um | Current HPWL=1750825.95 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 162/700 (23.1%) | Refine: 387496/387499 (100.0%) | Explore: 166201/166201 (100.0%)
T=1389455.70 | W=100.4um | Current HPWL=1772410.23 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 167/700 (23.9%) | Refine: 392441/392444 (100.0%) | Explore: 168256/168256 (100.0%)
T=1256598.82 | W=100.4um | Current HPWL=1764922.17 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 153/700 (21.9%) | Refine: 397310/397313 (100.0%) | Explore: 170387/170387 (100.0%)
T=1136445.45 | W=100.4um | Current HPWL=1776167.68 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 168/700 (24.0%) | Refine: 402122/402126 (100.0%) | Explore: 172574/172574 (100.0%)
T=1027780.90 | W=100.4um | Current HPWL=1810517.51 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 152/700 (21.7%) | Refine: 407031/407035 (100.0%) | Explore: 174665/174665 (100.0%)
T=929506.62 | W=100.4um | Current HPWL=1791396.86 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 148/700 (21.1%) | Refine: 411884/411888 (100.0%) | Explore: 176812/176812 (100.0%)
T=840629.13 | W=100.4um | Current HPWL=1783512.98 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 174/700 (24.9%) | Refine: 416849/416855 (100.0%) | Explore: 178845/178845 (100.0%)
T=760249.91 | W=100.4um | Current HPWL=1796845.46 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 196/700 (28.0%) | Refine: 421686/421693 (100.0%) | Explore: 181007/181007 (100.0%)
T=687556.39 | W=100.4um | Current HPWL=1787349.98 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 158/700 (22.6%) | Refine: 426557/426565 (100.0%) | Explore: 183135/183135 (100.0%)
T=621813.68 | W=100.4um | Current HPWL=1793017.93 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 167/700 (23.9%) | Refine: 431444/431453 (100.0%) | Explore: 185247/185247 (100.0%)
T=562357.14 | W=100.4um | Current HPWL=1789930.80 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 148/700 (21.1%) | Refine: 436344/436353 (100.0%) | Explore: 187347/187347 (100.0%)
T=508585.72 | W=100.4um | Current HPWL=1797735.25 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 175/700 (25.0%) | Refine: 441250/441260 (100.0%) | Explore: 189440/189440 (100.0%)
T=459955.81 | W=100.4um | Current HPWL=1792341.57 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 145/700 (20.7%) | Refine: 446184/446194 (100.0%) | Explore: 191506/191506 (100.0%)
T=415975.79 | W=100.4um | Current HPWL=1785089.54 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 156/700 (22.3%) | Refine: 451092/451103 (100.0%) | Explore: 193597/193597 (100.0%)
T=376201.05 | W=100.4um | Current HPWL=1795347.72 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 162/700 (23.1%) | Refine: 455948/455960 (100.0%) | Explore: 195739/195740 (100.0%)
T=340229.48 | W=100.4um | Current HPWL=1792483.20 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 174/700 (24.9%) | Refine: 460801/460816 (100.0%) | Explore: 197883/197884 (100.0%)
T=307697.45 | W=100.4um | Current HPWL=1820019.44 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 174/700 (24.9%) | Refine: 465714/465729 (100.0%) | Explore: 199970/199971 (100.0%)
T=278276.06 | W=100.4um | Current HPWL=1786276.44 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 174/700 (24.9%) | Refine: 470519/470535 (100.0%) | Explore: 202164/202165 (100.0%)
T=251667.88 | W=100.4um | Current HPWL=1809463.65 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 159/700 (22.7%) | Refine: 475427/475443 (100.0%) | Explore: 204256/204257 (100.0%)
T=227603.92 | W=100.4um | Current HPWL=1815707.41 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 149/700 (21.3%) | Refine: 480287/480305 (100.0%) | Explore: 206394/206395 (100.0%)
T=205840.90 | W=100.4um | Current HPWL=1809466.45 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 152/700 (21.7%) | Refine: 485261/485279 (100.0%) | Explore: 208420/208421 (100.0%)
T=186158.82 | W=100.4um | Current HPWL=1832085.14 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 179/700 (25.6%) | Refine: 490153/490172 (100.0%) | Explore: 210526/210528 (100.0%)
T=168358.70 | W=100.4um | Current HPWL=1811403.29 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 159/700 (22.7%) | Refine: 495055/495075 (100.0%) | Explore: 212623/212625 (100.0%)
T=152260.59 | W=100.4um | Current HPWL=1826377.17 um | Best HPWL=431210.20 um | Accept Rate=99.9% | Improvements: 146/700 (20.9%) | Refine: 499949/499971 (100.0%) | Explore: 214727/214729 (100.0%)
T=137701.75 | W=100.4um | Current HPWL=1809067.02 um | Best HPWL=431210.20 um | Accept Rate=99.9% | Improvements: 187/700 (26.7%) | Refine: 504812/504838 (100.0%) | Explore: 216859/216862 (100.0%)
T=124534.99 | W=100.4um | Current HPWL=1831967.73 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 161/700 (23.0%) | Refine: 509692/509722 (100.0%) | Explore: 218973/218978 (100.0%)
T=112627.22 | W=100.4um | Current HPWL=1833524.66 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 170/700 (24.3%) | Refine: 514540/514576 (100.0%) | Explore: 221119/221124 (100.0%)
T=101858.04 | W=100.4um | Current HPWL=1817637.46 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 160/700 (22.9%) | Refine: 519443/519481 (100.0%) | Explore: 223213/223219 (100.0%)
T=92118.58 | W=100.4um | Current HPWL=1819147.89 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 174/700 (24.9%) | Refine: 524357/524399 (100.0%) | Explore: 225295/225301 (100.0%)
T=83310.39 | W=100.4um | Current HPWL=1840956.49 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 162/700 (23.1%) | Refine: 529238/529284 (100.0%) | Explore: 227408/227416 (100.0%)
T=75344.43 | W=100.4um | Current HPWL=1843696.61 um | Best HPWL=431210.20 um | Accept Rate=99.6% | Improvements: 183/700 (26.1%) | Refine: 534085/534138 (100.0%) | Explore: 229552/229562 (100.0%)
T=68140.15 | W=100.4um | Current HPWL=1849522.27 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 158/700 (22.6%) | Refine: 539016/539073 (100.0%) | Explore: 231617/231627 (100.0%)
T=61624.73 | W=100.4um | Current HPWL=1842156.72 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 160/700 (22.9%) | Refine: 543866/543926 (100.0%) | Explore: 233764/233774 (100.0%)
T=55732.30 | W=100.4um | Current HPWL=1848312.14 um | Best HPWL=431210.20 um | Accept Rate=99.6% | Improvements: 154/700 (22.0%) | Refine: 548775/548844 (100.0%) | Explore: 235845/235856 (100.0%)
T=50403.29 | W=100.4um | Current HPWL=1831947.13 um | Best HPWL=431210.20 um | Accept Rate=99.9% | Improvements: 177/700 (25.3%) | Refine: 553619/553695 (100.0%) | Explore: 237993/238005 (100.0%)
T=45583.84 | W=100.4um | Current HPWL=1827037.61 um | Best HPWL=431210.20 um | Accept Rate=99.9% | Improvements: 145/700 (20.7%) | Refine: 558484/558567 (100.0%) | Explore: 240120/240133 (100.0%)
T=41225.20 | W=100.4um | Current HPWL=1828536.17 um | Best HPWL=431210.20 um | Accept Rate=99.9% | Improvements: 162/700 (23.1%) | Refine: 563348/563438 (100.0%) | Explore: 242249/242262 (100.0%)
T=37283.34 | W=100.4um | Current HPWL=1847805.31 um | Best HPWL=431210.20 um | Accept Rate=99.9% | Improvements: 168/700 (24.0%) | Refine: 568258/568359 (100.0%) | Explore: 244327/244341 (100.0%)
