# Log file for: designs/6502_mapped.json
# Configuration: {'alpha': 0.99, 'moves': 600, 't_final': 0.001, '_use_greedy_placement': True, '_greedy_placement': 'build/6502/greedy/6502_placement.json'}
# Start time: 2025-11-23T09:50:06.258030
# Command: /home/mohab/Downloads/work/venv/bin/python placer.py --design designs/6502_mapped.json --fabric-cells fabric/fabric_cells.yaml --pins fabric/pins.yaml --output build/6502/sa_alpha0.99_moves600_Tfinal0.001 --sa-alpha 0.99 --sa-moves 600 --sa-T-final 0.001 --initial-placement build/6502/greedy/6502_placement.json --seed 1368867414
================================================================================

Random seed set to: 1368867414
Loading initial placement from: build/6502/greedy/6502_placement.json

============================================================
Simulated Annealing Optimization
============================================================
Initial HPWL: 431210.20 um
Initial Temperature: 4312102000.00
Cooling Rate (alpha): 0.99
Moves per Temperature: 600
Final Temperature: 0.001
Initial Window Size: 501.80 um
Window Cooling Rate (beta): 0.98
Move Probabilities: Refine=70.0%, Explore=30.0%
============================================================

T=4312102000.00 | W=501.8um | Current HPWL=587523.74 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 26/600 (4.3%) | Refine: 413/413 (100.0%) | Explore: 187/187 (100.0%)
T=33718.38 | W=100.4um | Current HPWL=1775850.53 um | Best HPWL=431210.20 um | Accept Rate=99.8% | Improvements: 155/600 (25.8%) | Refine: 491148/491227 (100.0%) | Explore: 211361/211373 (100.0%)
T=30494.30 | W=100.4um | Current HPWL=1780231.66 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 145/600 (24.2%) | Refine: 495317/495406 (100.0%) | Explore: 213182/213194 (100.0%)
T=27578.50 | W=100.4um | Current HPWL=1800578.26 um | Best HPWL=431210.20 um | Accept Rate=99.8% | Improvements: 127/600 (21.2%) | Refine: 499467/499563 (100.0%) | Explore: 215024/215037 (100.0%)
T=24941.50 | W=100.4um | Current HPWL=1785110.12 um | Best HPWL=431210.20 um | Accept Rate=99.8% | Improvements: 133/600 (22.2%) | Refine: 503657/503765 (100.0%) | Explore: 216822/216835 (100.0%)
T=22556.64 | W=100.4um | Current HPWL=1791927.42 um | Best HPWL=431210.20 um | Accept Rate=99.7% | Improvements: 155/600 (25.8%) | Refine: 507768/507894 (100.0%) | Explore: 218690/218706 (100.0%)
T=20399.82 | W=100.4um | Current HPWL=1788756.29 um | Best HPWL=431210.20 um | Accept Rate=99.8% | Improvements: 132/600 (22.0%) | Refine: 512024/512155 (100.0%) | Explore: 220427/220445 (100.0%)
T=18449.24 | W=100.4um | Current HPWL=1797891.30 um | Best HPWL=431210.20 um | Accept Rate=99.7% | Improvements: 157/600 (26.2%) | Refine: 516238/516381 (100.0%) | Explore: 222199/222219 (100.0%)
T=16685.16 | W=100.4um | Current HPWL=1782463.62 um | Best HPWL=431210.20 um | Accept Rate=99.7% | Improvements: 132/600 (22.0%) | Refine: 520401/520564 (100.0%) | Explore: 224015/224036 (100.0%)
T=15089.76 | W=100.4um | Current HPWL=1802768.83 um | Best HPWL=431210.20 um | Accept Rate=99.7% | Improvements: 119/600 (19.8%) | Refine: 524554/524737 (100.0%) | Explore: 225838/225863 (100.0%)
T=13646.91 | W=100.4um | Current HPWL=1796008.24 um | Best HPWL=431210.20 um | Accept Rate=99.8% | Improvements: 129/600 (21.5%) | Refine: 528743/528939 (100.0%) | Explore: 227634/227661 (100.0%)
T=12342.02 | W=100.4um | Current HPWL=1817386.89 um | Best HPWL=431210.20 um | Accept Rate=99.8% | Improvements: 143/600 (23.8%) | Refine: 532935/533146 (100.0%) | Explore: 229424/229454 (100.0%)
T=11161.90 | W=100.4um | Current HPWL=1804519.76 um | Best HPWL=431210.20 um | Accept Rate=99.5% | Improvements: 146/600 (24.3%) | Refine: 537075/537311 (100.0%) | Explore: 231253/231289 (100.0%)
T=10094.62 | W=100.4um | Current HPWL=1817869.77 um | Best HPWL=431210.20 um | Accept Rate=99.8% | Improvements: 109/600 (18.2%) | Refine: 541287/541545 (100.0%) | Explore: 233015/233055 (100.0%)
T=9129.40 | W=100.4um | Current HPWL=1795487.07 um | Best HPWL=431210.20 um | Accept Rate=99.5% | Improvements: 149/600 (24.8%) | Refine: 545467/545757 (99.9%) | Explore: 234799/234843 (100.0%)
T=8256.46 | W=100.4um | Current HPWL=1787720.79 um | Best HPWL=431210.20 um | Accept Rate=99.8% | Improvements: 133/600 (22.2%) | Refine: 549628/549950 (99.9%) | Explore: 236601/236650 (100.0%)
T=7467.00 | W=100.4um | Current HPWL=1807963.03 um | Best HPWL=431210.20 um | Accept Rate=98.3% | Improvements: 139/600 (23.2%) | Refine: 553777/554138 (99.9%) | Explore: 238407/238462 (100.0%)
T=6753.02 | W=100.4um | Current HPWL=1813854.36 um | Best HPWL=431210.20 um | Accept Rate=99.0% | Improvements: 145/600 (24.2%) | Refine: 557902/558313 (99.9%) | Explore: 240227/240287 (100.0%)
T=6107.31 | W=100.4um | Current HPWL=1809236.03 um | Best HPWL=431210.20 um | Accept Rate=99.2% | Improvements: 130/600 (21.7%) | Refine: 562074/562535 (99.9%) | Explore: 241998/242065 (100.0%)
T=5523.34 | W=100.4um | Current HPWL=1818541.48 um | Best HPWL=431210.20 um | Accept Rate=99.7% | Improvements: 142/600 (23.7%) | Refine: 566313/566822 (99.9%) | Explore: 243705/243778 (100.0%)
T=4995.21 | W=100.4um | Current HPWL=1797456.55 um | Best HPWL=431210.20 um | Accept Rate=97.8% | Improvements: 132/600 (22.0%) | Refine: 570481/571057 (99.9%) | Explore: 245459/245543 (100.0%)
T=4517.58 | W=100.4um | Current HPWL=1785038.23 um | Best HPWL=431210.20 um | Accept Rate=98.8% | Improvements: 145/600 (24.2%) | Refine: 574658/575288 (99.9%) | Explore: 247220/247312 (100.0%)
T=4085.62 | W=100.4um | Current HPWL=1788838.51 um | Best HPWL=431210.20 um | Accept Rate=99.5% | Improvements: 130/600 (21.7%) | Refine: 578801/579489 (99.9%) | Explore: 249005/249111 (100.0%)
T=3694.96 | W=100.4um | Current HPWL=1803836.71 um | Best HPWL=431210.20 um | Accept Rate=98.5% | Improvements: 122/600 (20.3%) | Refine: 582970/583727 (99.9%) | Explore: 250748/250873 (100.0%)
T=3341.65 | W=100.4um | Current HPWL=1779174.01 um | Best HPWL=431210.20 um | Accept Rate=98.3% | Improvements: 145/600 (24.2%) | Refine: 587112/587951 (99.9%) | Explore: 252514/252649 (99.9%)
T=3022.13 | W=100.4um | Current HPWL=1797744.63 um | Best HPWL=431210.20 um | Accept Rate=98.2% | Improvements: 128/600 (21.3%) | Refine: 591147/592079 (99.8%) | Explore: 254372/254521 (99.9%)
T=2733.16 | W=100.4um | Current HPWL=1780484.12 um | Best HPWL=431210.20 um | Accept Rate=98.2% | Improvements: 153/600 (25.5%) | Refine: 595208/596235 (99.8%) | Explore: 256197/256365 (99.9%)
T=2471.82 | W=100.4um | Current HPWL=1767680.58 um | Best HPWL=431210.20 um | Accept Rate=97.2% | Improvements: 131/600 (21.8%) | Refine: 599294/600434 (99.8%) | Explore: 257969/258166 (99.9%)
T=2235.47 | W=100.4um | Current HPWL=1777034.44 um | Best HPWL=431210.20 um | Accept Rate=97.8% | Improvements: 120/600 (20.0%) | Refine: 603460/604718 (99.8%) | Explore: 259668/259882 (99.9%)
T=2021.72 | W=100.4um | Current HPWL=1775568.56 um | Best HPWL=431210.20 um | Accept Rate=97.5% | Improvements: 142/600 (23.7%) | Refine: 607502/608884 (99.8%) | Explore: 261482/261716 (99.9%)
T=1828.41 | W=100.4um | Current HPWL=1748065.16 um | Best HPWL=431210.20 um | Accept Rate=96.5% | Improvements: 125/600 (20.8%) | Refine: 611547/613071 (99.8%) | Explore: 263271/263529 (99.9%)
T=1653.58 | W=100.4um | Current HPWL=1730160.89 um | Best HPWL=431210.20 um | Accept Rate=97.2% | Improvements: 145/600 (24.2%) | Refine: 615601/617275 (99.7%) | Explore: 265041/265325 (99.9%)
T=1495.47 | W=100.4um | Current HPWL=1739573.19 um | Best HPWL=431210.20 um | Accept Rate=95.8% | Improvements: 132/600 (22.0%) | Refine: 619558/621429 (99.7%) | Explore: 266859/267171 (99.9%)
T=1352.47 | W=100.4um | Current HPWL=1771747.18 um | Best HPWL=431210.20 um | Accept Rate=96.3% | Improvements: 126/600 (21.0%) | Refine: 623543/625614 (99.7%) | Explore: 268641/268986 (99.9%)
T=1223.15 | W=100.4um | Current HPWL=1735511.35 um | Best HPWL=431210.20 um | Accept Rate=96.8% | Improvements: 139/600 (23.2%) | Refine: 627549/629813 (99.6%) | Explore: 270404/270787 (99.9%)
T=1106.20 | W=100.4um | Current HPWL=1707545.29 um | Best HPWL=431210.20 um | Accept Rate=93.5% | Improvements: 137/600 (22.8%) | Refine: 631485/634002 (99.6%) | Explore: 272178/272598 (99.8%)
T=1000.43 | W=100.4um | Current HPWL=1719755.12 um | Best HPWL=431210.20 um | Accept Rate=96.8% | Improvements: 133/600 (22.2%) | Refine: 635433/638208 (99.6%) | Explore: 273933/274392 (99.8%)
T=904.77 | W=100.4um | Current HPWL=1689414.15 um | Best HPWL=431210.20 um | Accept Rate=95.8% | Improvements: 132/600 (22.0%) | Refine: 639369/642422 (99.5%) | Explore: 275686/276178 (99.8%)
T=818.26 | W=100.4um | Current HPWL=1658323.03 um | Best HPWL=431210.20 um | Accept Rate=93.2% | Improvements: 131/600 (21.8%) | Refine: 643260/646626 (99.5%) | Explore: 277437/277974 (99.8%)
T=740.02 | W=100.4um | Current HPWL=1640991.91 um | Best HPWL=431210.20 um | Accept Rate=91.8% | Improvements: 129/600 (21.5%) | Refine: 646992/650784 (99.4%) | Explore: 279218/279816 (99.8%)
T=669.26 | W=100.4um | Current HPWL=1642079.10 um | Best HPWL=431210.20 um | Accept Rate=91.8% | Improvements: 108/600 (18.0%) | Refine: 650849/655015 (99.4%) | Explore: 280926/281585 (99.8%)
T=605.26 | W=100.4um | Current HPWL=1594997.85 um | Best HPWL=431210.20 um | Accept Rate=92.8% | Improvements: 139/600 (23.2%) | Refine: 654640/659195 (99.3%) | Explore: 282678/283405 (99.7%)
T=547.39 | W=100.4um | Current HPWL=1589682.74 um | Best HPWL=431210.20 um | Accept Rate=90.0% | Improvements: 104/600 (17.3%) | Refine: 658363/663367 (99.2%) | Explore: 284426/285233 (99.7%)
T=495.05 | W=100.4um | Current HPWL=1573040.07 um | Best HPWL=431210.20 um | Accept Rate=91.5% | Improvements: 117/600 (19.5%) | Refine: 662008/667500 (99.2%) | Explore: 286188/287100 (99.7%)
T=447.71 | W=100.4um | Current HPWL=1554358.57 um | Best HPWL=431210.20 um | Accept Rate=89.7% | Improvements: 119/600 (19.8%) | Refine: 665610/671596 (99.1%) | Explore: 288000/289004 (99.7%)
T=404.90 | W=100.4um | Current HPWL=1521667.14 um | Best HPWL=431210.20 um | Accept Rate=88.8% | Improvements: 124/600 (20.7%) | Refine: 669275/675834 (99.0%) | Explore: 289670/290766 (99.6%)
T=366.19 | W=100.4um | Current HPWL=1501720.32 um | Best HPWL=431210.20 um | Accept Rate=87.8% | Improvements: 117/600 (19.5%) | Refine: 672841/680007 (98.9%) | Explore: 291384/292593 (99.6%)
T=331.17 | W=100.4um | Current HPWL=1472145.00 um | Best HPWL=431210.20 um | Accept Rate=85.2% | Improvements: 98/600 (16.3%) | Refine: 676453/684256 (98.9%) | Explore: 293016/294344 (99.5%)
T=299.51 | W=100.4um | Current HPWL=1444204.80 um | Best HPWL=431210.20 um | Accept Rate=85.0% | Improvements: 111/600 (18.5%) | Refine: 679933/688423 (98.8%) | Explore: 294735/296177 (99.5%)
T=270.87 | W=100.4um | Current HPWL=1406844.48 um | Best HPWL=431210.20 um | Accept Rate=86.5% | Improvements: 89/600 (14.8%) | Refine: 683456/692670 (98.7%) | Explore: 296355/297930 (99.5%)
T=244.97 | W=100.4um | Current HPWL=1380939.30 um | Best HPWL=431210.20 um | Accept Rate=84.5% | Improvements: 99/600 (16.5%) | Refine: 686905/696912 (98.6%) | Explore: 297979/299688 (99.4%)
T=221.55 | W=100.4um | Current HPWL=1353756.59 um | Best HPWL=431210.20 um | Accept Rate=83.7% | Improvements: 88/600 (14.7%) | Refine: 690283/701060 (98.5%) | Explore: 299662/301540 (99.4%)
T=200.36 | W=100.4um | Current HPWL=1327242.53 um | Best HPWL=431210.20 um | Accept Rate=81.7% | Improvements: 88/600 (14.7%) | Refine: 693691/705313 (98.4%) | Explore: 301269/303287 (99.3%)
T=181.20 | W=100.4um | Current HPWL=1298961.31 um | Best HPWL=431210.20 um | Accept Rate=81.5% | Improvements: 92/600 (15.3%) | Refine: 697055/709538 (98.2%) | Explore: 302862/305062 (99.3%)
T=163.88 | W=100.4um | Current HPWL=1273678.51 um | Best HPWL=431210.20 um | Accept Rate=81.8% | Improvements: 89/600 (14.8%) | Refine: 700395/713748 (98.1%) | Explore: 304455/306852 (99.2%)
T=148.21 | W=100.4um | Current HPWL=1251794.91 um | Best HPWL=431210.20 um | Accept Rate=80.2% | Improvements: 85/600 (14.2%) | Refine: 703621/717885 (98.0%) | Explore: 306092/308715 (99.2%)
T=134.04 | W=100.4um | Current HPWL=1223353.00 um | Best HPWL=431210.20 um | Accept Rate=82.2% | Improvements: 90/600 (15.0%) | Refine: 706841/722052 (97.9%) | Explore: 307687/310548 (99.1%)
T=121.22 | W=100.4um | Current HPWL=1198163.80 um | Best HPWL=431210.20 um | Accept Rate=77.8% | Improvements: 87/600 (14.5%) | Refine: 710094/726298 (97.8%) | Explore: 309183/312302 (99.0%)
T=109.63 | W=100.4um | Current HPWL=1169920.27 um | Best HPWL=431210.20 um | Accept Rate=80.2% | Improvements: 91/600 (15.2%) | Refine: 713323/730505 (97.6%) | Explore: 310684/314095 (98.9%)
T=99.15 | W=100.4um | Current HPWL=1150585.22 um | Best HPWL=431210.20 um | Accept Rate=77.7% | Improvements: 88/600 (14.7%) | Refine: 716450/734680 (97.5%) | Explore: 312187/315920 (98.8%)
T=89.67 | W=100.4um | Current HPWL=1129022.46 um | Best HPWL=431210.20 um | Accept Rate=77.2% | Improvements: 74/600 (12.3%) | Refine: 719654/738929 (97.4%) | Explore: 313611/317671 (98.7%)
T=81.09 | W=100.4um | Current HPWL=1097398.76 um | Best HPWL=431210.20 um | Accept Rate=75.8% | Improvements: 78/600 (13.0%) | Refine: 722801/743093 (97.3%) | Explore: 315115/319507 (98.6%)
T=73.34 | W=100.4um | Current HPWL=1074835.50 um | Best HPWL=431210.20 um | Accept Rate=74.8% | Improvements: 70/600 (11.7%) | Refine: 725951/747318 (97.1%) | Explore: 316513/321282 (98.5%)
T=66.33 | W=100.4um | Current HPWL=1050024.02 um | Best HPWL=431210.20 um | Accept Rate=73.7% | Improvements: 74/600 (12.3%) | Refine: 729060/751509 (97.0%) | Explore: 317919/323091 (98.4%)
T=59.98 | W=100.4um | Current HPWL=1022797.54 um | Best HPWL=431210.20 um | Accept Rate=75.2% | Improvements: 77/600 (12.8%) | Refine: 732196/755739 (96.9%) | Explore: 319263/324861 (98.3%)
T=54.25 | W=100.4um | Current HPWL=1003392.09 um | Best HPWL=431210.20 um | Accept Rate=75.2% | Improvements: 72/600 (12.0%) | Refine: 735299/759920 (96.8%) | Explore: 320634/326680 (98.1%)
T=49.06 | W=100.4um | Current HPWL=980931.25 um | Best HPWL=431210.20 um | Accept Rate=72.0% | Improvements: 83/600 (13.8%) | Refine: 738410/764117 (96.6%) | Explore: 321927/328483 (98.0%)
T=44.37 | W=100.4um | Current HPWL=958193.86 um | Best HPWL=431210.20 um | Accept Rate=74.2% | Improvements: 74/600 (12.3%) | Refine: 741513/768322 (96.5%) | Explore: 323254/330278 (97.9%)
T=40.13 | W=100.4um | Current HPWL=937404.92 um | Best HPWL=431210.20 um | Accept Rate=71.7% | Improvements: 78/600 (13.0%) | Refine: 744566/772525 (96.4%) | Explore: 324497/332075 (97.7%)
T=36.29 | W=100.4um | Current HPWL=916878.50 um | Best HPWL=431210.20 um | Accept Rate=70.0% | Improvements: 77/600 (12.8%) | Refine: 747617/776745 (96.2%) | Explore: 325711/333855 (97.6%)
T=32.82 | W=100.4um | Current HPWL=895387.22 um | Best HPWL=431210.20 um | Accept Rate=67.2% | Improvements: 65/600 (10.8%) | Refine: 750655/780929 (96.1%) | Explore: 326913/335671 (97.4%)
T=29.68 | W=100.4um | Current HPWL=876035.03 um | Best HPWL=431210.20 um | Accept Rate=68.3% | Improvements: 61/600 (10.2%) | Refine: 753738/785175 (96.0%) | Explore: 328062/337425 (97.2%)
T=26.84 | W=100.4um | Current HPWL=855065.35 um | Best HPWL=431210.20 um | Accept Rate=74.0% | Improvements: 67/600 (11.2%) | Refine: 756748/789347 (95.9%) | Explore: 329232/339253 (97.0%)
T=24.28 | W=100.4um | Current HPWL=833622.95 um | Best HPWL=431210.20 um | Accept Rate=67.3% | Improvements: 46/600 (7.7%) | Refine: 759753/793515 (95.7%) | Explore: 330375/341085 (96.9%)
T=21.96 | W=100.4um | Current HPWL=814404.24 um | Best HPWL=431210.20 um | Accept Rate=66.8% | Improvements: 63/600 (10.5%) | Refine: 762835/797708 (95.6%) | Explore: 331426/342892 (96.7%)
T=19.86 | W=100.4um | Current HPWL=795659.26 um | Best HPWL=431210.20 um | Accept Rate=67.8% | Improvements: 75/600 (12.5%) | Refine: 765891/801891 (95.5%) | Explore: 332484/344709 (96.5%)
T=17.96 | W=100.4um | Current HPWL=776274.12 um | Best HPWL=431210.20 um | Accept Rate=66.2% | Improvements: 53/600 (8.8%) | Refine: 768919/806072 (95.4%) | Explore: 333489/346528 (96.2%)
T=16.24 | W=100.4um | Current HPWL=756409.84 um | Best HPWL=431210.20 um | Accept Rate=63.2% | Improvements: 51/600 (8.5%) | Refine: 771937/810264 (95.3%) | Explore: 334508/348336 (96.0%)
T=14.69 | W=100.4um | Current HPWL=737883.32 um | Best HPWL=431210.20 um | Accept Rate=69.0% | Improvements: 57/600 (9.5%) | Refine: 775005/814461 (95.2%) | Explore: 335477/350139 (95.8%)
T=13.28 | W=100.4um | Current HPWL=722438.42 um | Best HPWL=431210.20 um | Accept Rate=66.3% | Improvements: 48/600 (8.0%) | Refine: 778040/818632 (95.0%) | Explore: 336411/351968 (95.6%)
T=12.01 | W=100.4um | Current HPWL=707316.04 um | Best HPWL=431210.20 um | Accept Rate=65.3% | Improvements: 43/600 (7.2%) | Refine: 781156/822882 (94.9%) | Explore: 337297/353718 (95.4%)
T=10.86 | W=100.4um | Current HPWL=690956.26 um | Best HPWL=431210.20 um | Accept Rate=62.0% | Improvements: 43/600 (7.2%) | Refine: 784127/827101 (94.8%) | Explore: 338161/355499 (95.1%)
T=9.83 | W=100.4um | Current HPWL=676795.21 um | Best HPWL=431210.20 um | Accept Rate=63.7% | Improvements: 51/600 (8.5%) | Refine: 787145/831315 (94.7%) | Explore: 338977/357285 (94.9%)
T=8.89 | W=100.4um | Current HPWL=663230.35 um | Best HPWL=431210.20 um | Accept Rate=65.0% | Improvements: 45/600 (7.5%) | Refine: 790105/835494 (94.6%) | Explore: 339801/359106 (94.6%)
T=8.04 | W=100.4um | Current HPWL=650355.87 um | Best HPWL=431210.20 um | Accept Rate=66.0% | Improvements: 50/600 (8.3%) | Refine: 793171/839729 (94.5%) | Explore: 340617/360871 (94.4%)
T=7.27 | W=100.4um | Current HPWL=636957.94 um | Best HPWL=431210.20 um | Accept Rate=63.3% | Improvements: 37/600 (6.2%) | Refine: 796231/843917 (94.3%) | Explore: 341406/362683 (94.1%)
T=6.57 | W=100.4um | Current HPWL=624407.02 um | Best HPWL=431210.20 um | Accept Rate=61.8% | Improvements: 54/600 (9.0%) | Refine: 799234/848112 (94.2%) | Explore: 342188/364488 (93.9%)
T=5.94 | W=100.4um | Current HPWL=613293.46 um | Best HPWL=431210.20 um | Accept Rate=61.5% | Improvements: 39/600 (6.5%) | Refine: 802246/852268 (94.1%) | Explore: 342943/366332 (93.6%)
T=5.38 | W=100.4um | Current HPWL=601740.73 um | Best HPWL=431210.20 um | Accept Rate=58.7% | Improvements: 51/600 (8.5%) | Refine: 805284/856477 (94.0%) | Explore: 343676/368123 (93.4%)
T=4.86 | W=100.4um | Current HPWL=590232.70 um | Best HPWL=431210.20 um | Accept Rate=63.8% | Improvements: 36/600 (6.0%) | Refine: 808343/860679 (93.9%) | Explore: 344372/369921 (93.1%)
T=4.40 | W=100.4um | Current HPWL=580057.34 um | Best HPWL=431210.20 um | Accept Rate=61.3% | Improvements: 39/600 (6.5%) | Refine: 811331/864866 (93.8%) | Explore: 345039/371734 (92.8%)
T=3.98 | W=100.4um | Current HPWL=570148.69 um | Best HPWL=431210.20 um | Accept Rate=61.5% | Improvements: 48/600 (8.0%) | Refine: 814344/869112 (93.7%) | Explore: 345698/373488 (92.6%)
T=3.60 | W=100.4um | Current HPWL=560255.83 um | Best HPWL=431210.20 um | Accept Rate=61.5% | Improvements: 41/600 (6.8%) | Refine: 817374/873344 (93.6%) | Explore: 346346/375256 (92.3%)
T=3.25 | W=100.4um | Current HPWL=551869.09 um | Best HPWL=431210.20 um | Accept Rate=62.3% | Improvements: 37/600 (6.2%) | Refine: 820315/877524 (93.5%) | Explore: 347010/377076 (92.0%)
T=2.94 | W=100.4um | Current HPWL=542322.31 um | Best HPWL=431210.20 um | Accept Rate=64.3% | Improvements: 45/600 (7.5%) | Refine: 823335/881732 (93.4%) | Explore: 347601/378868 (91.7%)
T=2.66 | W=100.4um | Current HPWL=532843.24 um | Best HPWL=431210.20 um | Accept Rate=60.0% | Improvements: 36/600 (6.0%) | Refine: 826276/885873 (93.3%) | Explore: 348269/380727 (91.5%)
T=2.41 | W=100.4um | Current HPWL=523924.74 um | Best HPWL=431210.20 um | Accept Rate=60.5% | Improvements: 24/600 (4.0%) | Refine: 829339/890089 (93.2%) | Explore: 348863/382511 (91.2%)
T=2.18 | W=100.4um | Current HPWL=515551.15 um | Best HPWL=431210.20 um | Accept Rate=60.5% | Improvements: 34/600 (5.7%) | Refine: 832312/894298 (93.1%) | Explore: 349484/384302 (90.9%)
T=1.97 | W=100.4um | Current HPWL=508229.39 um | Best HPWL=431210.20 um | Accept Rate=57.3% | Improvements: 18/600 (3.0%) | Refine: 835372/898523 (93.0%) | Explore: 350077/386077 (90.7%)
T=1.78 | W=100.4um | Current HPWL=500677.03 um | Best HPWL=431210.20 um | Accept Rate=60.7% | Improvements: 26/600 (4.3%) | Refine: 838390/902723 (92.9%) | Explore: 350667/387877 (90.4%)
T=1.61 | W=100.4um | Current HPWL=493807.09 um | Best HPWL=431210.20 um | Accept Rate=61.5% | Improvements: 33/600 (5.5%) | Refine: 841425/906966 (92.8%) | Explore: 351242/389634 (90.1%)
T=1.46 | W=100.4um | Current HPWL=486981.04 um | Best HPWL=431210.20 um | Accept Rate=61.0% | Improvements: 30/600 (5.0%) | Refine: 844447/911183 (92.7%) | Explore: 351761/391417 (89.9%)
T=1.32 | W=100.4um | Current HPWL=479464.24 um | Best HPWL=431210.20 um | Accept Rate=55.8% | Improvements: 29/600 (4.8%) | Refine: 847436/915342 (92.6%) | Explore: 352338/393258 (89.6%)
T=1.19 | W=100.4um | Current HPWL=472608.56 um | Best HPWL=431210.20 um | Accept Rate=57.2% | Improvements: 18/600 (3.0%) | Refine: 850405/919569 (92.5%) | Explore: 352860/395031 (89.3%)
T=1.08 | W=100.4um | Current HPWL=467376.54 um | Best HPWL=431210.20 um | Accept Rate=58.8% | Improvements: 28/600 (4.7%) | Refine: 853348/923708 (92.4%) | Explore: 353372/396892 (89.0%)
T=0.97 | W=100.4um | Current HPWL=461474.44 um | Best HPWL=431210.20 um | Accept Rate=58.8% | Improvements: 22/600 (3.7%) | Refine: 856385/927903 (92.3%) | Explore: 353904/398697 (88.8%)
T=0.88 | W=100.4um | Current HPWL=455029.28 um | Best HPWL=431210.20 um | Accept Rate=56.8% | Improvements: 24/600 (4.0%) | Refine: 859320/932056 (92.2%) | Explore: 354459/400544 (88.5%)
T=0.80 | W=100.4um | Current HPWL=449465.98 um | Best HPWL=431210.20 um | Accept Rate=56.5% | Improvements: 24/600 (4.0%) | Refine: 862282/936235 (92.1%) | Explore: 354992/402365 (88.2%)
T=0.72 | W=100.4um | Current HPWL=444138.96 um | Best HPWL=431210.20 um | Accept Rate=56.2% | Improvements: 22/600 (3.7%) | Refine: 865352/940437 (92.0%) | Explore: 355518/404163 (88.0%)
T=0.65 | W=100.4um | Current HPWL=439669.68 um | Best HPWL=431210.20 um | Accept Rate=55.3% | Improvements: 18/600 (3.0%) | Refine: 868364/944684 (91.9%) | Explore: 355996/405916 (87.7%)
T=0.59 | W=100.4um | Current HPWL=435214.82 um | Best HPWL=431210.20 um | Accept Rate=53.5% | Improvements: 18/600 (3.0%) | Refine: 871371/948893 (91.8%) | Explore: 356466/407707 (87.4%)
  → Found improvement! New best HPWL: 431007.34 um (improvement: -17.12 um)
  → Found improvement! New best HPWL: 431003.36 um (improvement: -3.98 um)
  → Found improvement! New best HPWL: 430967.16 um (improvement: -36.20 um)
  → Found improvement! New best HPWL: 430955.98 um (improvement: -11.18 um)
  → Found improvement! New best HPWL: 430928.38 um (improvement: -27.60 um)
  → Found improvement! New best HPWL: 430849.54 um (improvement: -78.84 um)
  → Found improvement! New best HPWL: 430842.50 um (improvement: -7.04 um)
  → Found improvement! New best HPWL: 430825.22 um (improvement: -17.28 um)
  → Found improvement! New best HPWL: 430823.76 um (improvement: -2.30 um)
  → Found improvement! New best HPWL: 430796.08 um (improvement: -27.68 um)
  → Found improvement! New best HPWL: 430791.88 um (improvement: -4.20 um)
  → Found improvement! New best HPWL: 430786.44 um (improvement: -5.44 um)
  → Found improvement! New best HPWL: 430785.74 um (improvement: -0.80 um)
  → Found improvement! New best HPWL: 430761.26 um (improvement: -24.48 um)
  → Found improvement! New best HPWL: 430747.24 um (improvement: -14.02 um)
  → Found improvement! New best HPWL: 430735.94 um (improvement: -11.30 um)
  → Found improvement! New best HPWL: 430722.30 um (improvement: -13.64 um)
  → Found improvement! New best HPWL: 430657.98 um (improvement: -64.32 um)
  → Found improvement! New best HPWL: 430651.70 um (improvement: -6.28 um)
  → Found improvement! New best HPWL: 430648.50 um (improvement: -3.20 um)
  → Found improvement! New best HPWL: 430606.96 um (improvement: -41.54 um)
  → Found improvement! New best HPWL: 430602.36 um (improvement: -4.60 um)
T=0.53 | W=100.4um | Current HPWL=430602.36 um | Best HPWL=430602.36 um | Accept Rate=57.7% | Improvements: 23/600 (3.8%) | Refine: 874334/953102 (91.7%) | Explore: 356962/409498 (87.2%)
  → Found improvement! New best HPWL: 426360.62 um (improvement: -54.58 um)
  → Found improvement! New best HPWL: 426348.58 um (improvement: -12.04 um)
  → Found improvement! New best HPWL: 426329.54 um (improvement: -19.04 um)
  → Found improvement! New best HPWL: 426321.72 um (improvement: -7.82 um)
  → Found improvement! New best HPWL: 426253.80 um (improvement: -67.92 um)
  → Found improvement! New best HPWL: 426251.66 um (improvement: -2.14 um)
  → Found improvement! New best HPWL: 426237.24 um (improvement: -14.42 um)
  → Found improvement! New best HPWL: 426229.92 um (improvement: -7.32 um)
  → Found improvement! New best HPWL: 426216.46 um (improvement: -13.46 um)
  → Found improvement! New best HPWL: 426151.62 um (improvement: -64.84 um)
  → Found improvement! New best HPWL: 426118.98 um (improvement: -32.64 um)
  → Found improvement! New best HPWL: 426116.26 um (improvement: -2.72 um)
T=0.48 | W=100.4um | Current HPWL=426116.26 um | Best HPWL=426116.26 um | Accept Rate=57.0% | Improvements: 13/600 (2.2%) | Refine: 877331/957340 (91.6%) | Explore: 357418/411260 (86.9%)
  → Found improvement! New best HPWL: 422838.76 um (improvement: -5.44 um)
  → Found improvement! New best HPWL: 422828.72 um (improvement: -10.04 um)
  → Found improvement! New best HPWL: 422817.84 um (improvement: -10.88 um)
